id,date,country,store,product,num_sold
33932,13/01/2011,Canada,Discount Stickers,Kaggle Tiers,5800.0
34022,14/01/2011,Canada,Discount Stickers,Kaggle Tiers,5850.0
34112,15/01/2011,Canada,Discount Stickers,Kaggle Tiers,5830.0
34202,16/01/2011,Canada,Discount Stickers,Kaggle Tiers,7020.0
34292,17/01/2011,Canada,Discount Stickers,Kaggle Tiers,5360.0
34382,18/01/2011,Canada,Discount Stickers,Kaggle Tiers,5250.0
34472,19/01/2011,Canada,Discount Stickers,Kaggle Tiers,5610.0
34562,20/01/2011,Canada,Discount Stickers,Kaggle Tiers,5380.0
34652,21/01/2011,Canada,Discount Stickers,Kaggle Tiers,5490.0
34742,22/01/2011,Canada,Discount Stickers,Kaggle Tiers,6380.0
34832,23/01/2011,Canada,Discount Stickers,Kaggle Tiers,6990.0
34922,24/01/2011,Canada,Discount Stickers,Kaggle Tiers,5530.0
35012,25/01/2011,Canada,Discount Stickers,Kaggle Tiers,5930.0
35102,26/01/2011,Canada,Discount Stickers,Kaggle Tiers,5380.0
35192,27/01/2011,Canada,Discount Stickers,Kaggle Tiers,5360.0
35282,28/01/2011,Canada,Discount Stickers,Kaggle Tiers,5630.0
35372,29/01/2011,Canada,Discount Stickers,Kaggle Tiers,6480.0
35462,30/01/2011,Canada,Discount Stickers,Kaggle Tiers,6900.0
35552,31/01/2011,Canada,Discount Stickers,Kaggle Tiers,5700.0
35642,01/02/2011,Canada,Discount Stickers,Kaggle Tiers,5480.0
35732,02/02/2011,Canada,Discount Stickers,Kaggle Tiers,5400.0
35822,03/02/2011,Canada,Discount Stickers,Kaggle Tiers,5360.0
35912,04/02/2011,Canada,Discount Stickers,Kaggle Tiers,5840.0
36002,05/02/2011,Canada,Discount Stickers,Kaggle Tiers,5290.0
36092,06/02/2011,Canada,Discount Stickers,Kaggle Tiers,7100.0
36182,07/02/2011,Canada,Discount Stickers,Kaggle Tiers,5260.0
36272,08/02/2011,Canada,Discount Stickers,Kaggle Tiers,5530.0
36362,09/02/2011,Canada,Discount Stickers,Kaggle Tiers,5580.0
36452,10/02/2011,Canada,Discount Stickers,Kaggle Tiers,5620.0
36542,11/02/2011,Canada,Discount Stickers,Kaggle Tiers,6290.0
36632,12/02/2011,Canada,Discount Stickers,Kaggle Tiers,6350.0
36722,13/02/2011,Canada,Discount Stickers,Kaggle Tiers,7380.0
36812,14/02/2011,Canada,Discount Stickers,Kaggle Tiers,6160.0
36902,15/02/2011,Canada,Discount Stickers,Kaggle Tiers,5260.0
36992,16/02/2011,Canada,Discount Stickers,Kaggle Tiers,5240.0
37082,17/02/2011,Canada,Discount Stickers,Kaggle Tiers,5370.0
37172,18/02/2011,Canada,Discount Stickers,Kaggle Tiers,5830.0
37262,19/02/2011,Canada,Discount Stickers,Kaggle Tiers,5930.0
37352,20/02/2011,Canada,Discount Stickers,Kaggle Tiers,7120.0
37442,21/02/2011,Canada,Discount Stickers,Kaggle Tiers,5430.0
37532,22/02/2011,Canada,Discount Stickers,Kaggle Tiers,5580.0
37622,23/02/2011,Canada,Discount Stickers,Kaggle Tiers,5470.0
37712,24/02/2011,Canada,Discount Stickers,Kaggle Tiers,5540.0
37802,25/02/2011,Canada,Discount Stickers,Kaggle Tiers,5990.0
37892,26/02/2011,Canada,Discount Stickers,Kaggle Tiers,6010.0
37982,27/02/2011,Canada,Discount Stickers,Kaggle Tiers,6430.0
38072,28/02/2011,Canada,Discount Stickers,Kaggle Tiers,5910.0
38162,01/03/2011,Canada,Discount Stickers,Kaggle Tiers,5650.0
38252,02/03/2011,Canada,Discount Stickers,Kaggle Tiers,5930.0
38342,03/03/2011,Canada,Discount Stickers,Kaggle Tiers,5790.0
38432,04/03/2011,Canada,Discount Stickers,Kaggle Tiers,5810.0
38522,05/03/2011,Canada,Discount Stickers,Kaggle Tiers,6370.0
38612,06/03/2011,Canada,Discount Stickers,Kaggle Tiers,7300.0
38702,07/03/2011,Canada,Discount Stickers,Kaggle Tiers,6090.0
38792,08/03/2011,Canada,Discount Stickers,Kaggle Tiers,5630.0
38882,09/03/2011,Canada,Discount Stickers,Kaggle Tiers,5660.0
38972,10/03/2011,Canada,Discount Stickers,Kaggle Tiers,6010.0
39062,11/03/2011,Canada,Discount Stickers,Kaggle Tiers,5970.0
39152,12/03/2011,Canada,Discount Stickers,Kaggle Tiers,6080.0
39242,13/03/2011,Canada,Discount Stickers,Kaggle Tiers,7500.0
39332,14/03/2011,Canada,Discount Stickers,Kaggle Tiers,5750.0
39422,15/03/2011,Canada,Discount Stickers,Kaggle Tiers,5390.0
39512,16/03/2011,Canada,Discount Stickers,Kaggle Tiers,6130.0
39602,17/03/2011,Canada,Discount Stickers,Kaggle Tiers,5960.0
39692,18/03/2011,Canada,Discount Stickers,Kaggle Tiers,6140.0
39782,19/03/2011,Canada,Discount Stickers,Kaggle Tiers,6300.0
39872,20/03/2011,Canada,Discount Stickers,Kaggle Tiers,7400.0
39962,21/03/2011,Canada,Discount Stickers,Kaggle Tiers,5550.0
40052,22/03/2011,Canada,Discount Stickers,Kaggle Tiers,5200.0
40142,23/03/2011,Canada,Discount Stickers,Kaggle Tiers,5440.0
40232,24/03/2011,Canada,Discount Stickers,Kaggle Tiers,5980.0
40322,25/03/2011,Canada,Discount Stickers,Kaggle Tiers,5790.0
40412,26/03/2011,Canada,Discount Stickers,Kaggle Tiers,6580.0
40502,27/03/2011,Canada,Discount Stickers,Kaggle Tiers,7170.0
40592,28/03/2011,Canada,Discount Stickers,Kaggle Tiers,5630.0
40682,29/03/2011,Canada,Discount Stickers,Kaggle Tiers,5860.0
40772,30/03/2011,Canada,Discount Stickers,Kaggle Tiers,5850.0
40862,31/03/2011,Canada,Discount Stickers,Kaggle Tiers,5930.0
40952,01/04/2011,Canada,Discount Stickers,Kaggle Tiers,6400.0
41042,02/04/2011,Canada,Discount Stickers,Kaggle Tiers,6570.0
41132,03/04/2011,Canada,Discount Stickers,Kaggle Tiers,6810.0
41222,04/04/2011,Canada,Discount Stickers,Kaggle Tiers,5700.0
41312,05/04/2011,Canada,Discount Stickers,Kaggle Tiers,5800.0
41402,06/04/2011,Canada,Discount Stickers,Kaggle Tiers,5960.0
41492,07/04/2011,Canada,Discount Stickers,Kaggle Tiers,5870.0
41582,08/04/2011,Canada,Discount Stickers,Kaggle Tiers,6330.0
41672,09/04/2011,Canada,Discount Stickers,Kaggle Tiers,6860.0
41762,10/04/2011,Canada,Discount Stickers,Kaggle Tiers,7140.0
41852,11/04/2011,Canada,Discount Stickers,Kaggle Tiers,5900.0
41942,12/04/2011,Canada,Discount Stickers,Kaggle Tiers,5690.0
42032,13/04/2011,Canada,Discount Stickers,Kaggle Tiers,5430.0
42122,14/04/2011,Canada,Discount Stickers,Kaggle Tiers,5720.0
42212,15/04/2011,Canada,Discount Stickers,Kaggle Tiers,6900.0
42302,16/04/2011,Canada,Discount Stickers,Kaggle Tiers,6120.0
42392,17/04/2011,Canada,Discount Stickers,Kaggle Tiers,6910.0
42482,18/04/2011,Canada,Discount Stickers,Kaggle Tiers,6100.0
42572,19/04/2011,Canada,Discount Stickers,Kaggle Tiers,6240.0
42662,20/04/2011,Canada,Discount Stickers,Kaggle Tiers,5770.0
42752,21/04/2011,Canada,Discount Stickers,Kaggle Tiers,6040.0
42842,22/04/2011,Canada,Discount Stickers,Kaggle Tiers,6510.0
42932,23/04/2011,Canada,Discount Stickers,Kaggle Tiers,6710.0
43022,24/04/2011,Canada,Discount Stickers,Kaggle Tiers,6760.0
43112,25/04/2011,Canada,Discount Stickers,Kaggle Tiers,5510.0
43202,26/04/2011,Canada,Discount Stickers,Kaggle Tiers,6120.0
43292,27/04/2011,Canada,Discount Stickers,Kaggle Tiers,5620.0
43382,28/04/2011,Canada,Discount Stickers,Kaggle Tiers,5480.0
43472,29/04/2011,Canada,Discount Stickers,Kaggle Tiers,6260.0
43562,30/04/2011,Canada,Discount Stickers,Kaggle Tiers,5660.0
43652,01/05/2011,Canada,Discount Stickers,Kaggle Tiers,7540.0
43742,02/05/2011,Canada,Discount Stickers,Kaggle Tiers,6240.0
43832,03/05/2011,Canada,Discount Stickers,Kaggle Tiers,5780.0
43922,04/05/2011,Canada,Discount Stickers,Kaggle Tiers,5500.0
44012,05/05/2011,Canada,Discount Stickers,Kaggle Tiers,5710.0
44102,06/05/2011,Canada,Discount Stickers,Kaggle Tiers,6130.0
44192,07/05/2011,Canada,Discount Stickers,Kaggle Tiers,6300.0
44282,08/05/2011,Canada,Discount Stickers,Kaggle Tiers,7430.0
44372,09/05/2011,Canada,Discount Stickers,Kaggle Tiers,5980.0
44462,10/05/2011,Canada,Discount Stickers,Kaggle Tiers,5850.0
44552,11/05/2011,Canada,Discount Stickers,Kaggle Tiers,5560.0
44642,12/05/2011,Canada,Discount Stickers,Kaggle Tiers,5390.0
44732,13/05/2011,Canada,Discount Stickers,Kaggle Tiers,6310.0
44822,14/05/2011,Canada,Discount Stickers,Kaggle Tiers,6610.0
44912,15/05/2011,Canada,Discount Stickers,Kaggle Tiers,6960.0
45002,16/05/2011,Canada,Discount Stickers,Kaggle Tiers,5840.0
45092,17/05/2011,Canada,Discount Stickers,Kaggle Tiers,6080.0
45182,18/05/2011,Canada,Discount Stickers,Kaggle Tiers,6160.0
45272,19/05/2011,Canada,Discount Stickers,Kaggle Tiers,6120.0
45362,20/05/2011,Canada,Discount Stickers,Kaggle Tiers,6280.0
45452,21/05/2011,Canada,Discount Stickers,Kaggle Tiers,6790.0
45542,22/05/2011,Canada,Discount Stickers,Kaggle Tiers,7250.0
45632,23/05/2011,Canada,Discount Stickers,Kaggle Tiers,6050.0
45722,24/05/2011,Canada,Discount Stickers,Kaggle Tiers,5790.0
45812,25/05/2011,Canada,Discount Stickers,Kaggle Tiers,6000.0
45902,26/05/2011,Canada,Discount Stickers,Kaggle Tiers,6270.0
45992,27/05/2011,Canada,Discount Stickers,Kaggle Tiers,6630.0
46082,28/05/2011,Canada,Discount Stickers,Kaggle Tiers,6270.0
46172,29/05/2011,Canada,Discount Stickers,Kaggle Tiers,7150.0
46262,30/05/2011,Canada,Discount Stickers,Kaggle Tiers,6100.0
46352,31/05/2011,Canada,Discount Stickers,Kaggle Tiers,5760.0
46442,01/06/2011,Canada,Discount Stickers,Kaggle Tiers,5860.0
46532,02/06/2011,Canada,Discount Stickers,Kaggle Tiers,5420.0
46622,03/06/2011,Canada,Discount Stickers,Kaggle Tiers,6880.0
46712,04/06/2011,Canada,Discount Stickers,Kaggle Tiers,6610.0
46802,05/06/2011,Canada,Discount Stickers,Kaggle Tiers,7450.0
46892,06/06/2011,Canada,Discount Stickers,Kaggle Tiers,5480.0
46982,07/06/2011,Canada,Discount Stickers,Kaggle Tiers,5530.0
47072,08/06/2011,Canada,Discount Stickers,Kaggle Tiers,6250.0
47162,09/06/2011,Canada,Discount Stickers,Kaggle Tiers,6260.0
47252,10/06/2011,Canada,Discount Stickers,Kaggle Tiers,5760.0
47342,11/06/2011,Canada,Discount Stickers,Kaggle Tiers,6310.0
47432,12/06/2011,Canada,Discount Stickers,Kaggle Tiers,7140.0
47522,13/06/2011,Canada,Discount Stickers,Kaggle Tiers,5950.0
47612,14/06/2011,Canada,Discount Stickers,Kaggle Tiers,6120.0
47702,15/06/2011,Canada,Discount Stickers,Kaggle Tiers,5730.0
47792,16/06/2011,Canada,Discount Stickers,Kaggle Tiers,5780.0
47882,17/06/2011,Canada,Discount Stickers,Kaggle Tiers,6450.0
47972,18/06/2011,Canada,Discount Stickers,Kaggle Tiers,6710.0
48062,19/06/2011,Canada,Discount Stickers,Kaggle Tiers,8150.0
48152,20/06/2011,Canada,Discount Stickers,Kaggle Tiers,6060.0
48242,21/06/2011,Canada,Discount Stickers,Kaggle Tiers,5760.0
48332,22/06/2011,Canada,Discount Stickers,Kaggle Tiers,5880.0
48422,23/06/2011,Canada,Discount Stickers,Kaggle Tiers,5770.0
48512,24/06/2011,Canada,Discount Stickers,Kaggle Tiers,6580.0
48602,25/06/2011,Canada,Discount Stickers,Kaggle Tiers,6470.0
48692,26/06/2011,Canada,Discount Stickers,Kaggle Tiers,7160.0
48782,27/06/2011,Canada,Discount Stickers,Kaggle Tiers,6240.0
48872,28/06/2011,Canada,Discount Stickers,Kaggle Tiers,6040.0
48962,29/06/2011,Canada,Discount Stickers,Kaggle Tiers,5530.0
49052,30/06/2011,Canada,Discount Stickers,Kaggle Tiers,5810.0
49142,01/07/2011,Canada,Discount Stickers,Kaggle Tiers,6800.0
49232,02/07/2011,Canada,Discount Stickers,Kaggle Tiers,7020.0
49322,03/07/2011,Canada,Discount Stickers,Kaggle Tiers,8220.0
49412,04/07/2011,Canada,Discount Stickers,Kaggle Tiers,7170.0
49502,05/07/2011,Canada,Discount Stickers,Kaggle Tiers,6860.0
49592,06/07/2011,Canada,Discount Stickers,Kaggle Tiers,6420.0
49682,07/07/2011,Canada,Discount Stickers,Kaggle Tiers,6880.0
49772,08/07/2011,Canada,Discount Stickers,Kaggle Tiers,6180.0
49862,09/07/2011,Canada,Discount Stickers,Kaggle Tiers,6730.0
49952,10/07/2011,Canada,Discount Stickers,Kaggle Tiers,7240.0
50042,11/07/2011,Canada,Discount Stickers,Kaggle Tiers,5990.0
50132,12/07/2011,Canada,Discount Stickers,Kaggle Tiers,5690.0
50222,13/07/2011,Canada,Discount Stickers,Kaggle Tiers,5460.0
50312,14/07/2011,Canada,Discount Stickers,Kaggle Tiers,5850.0
50402,15/07/2011,Canada,Discount Stickers,Kaggle Tiers,6680.0
50492,16/07/2011,Canada,Discount Stickers,Kaggle Tiers,6600.0
50582,17/07/2011,Canada,Discount Stickers,Kaggle Tiers,7610.0
50672,18/07/2011,Canada,Discount Stickers,Kaggle Tiers,6240.0
50762,19/07/2011,Canada,Discount Stickers,Kaggle Tiers,6270.0
50852,20/07/2011,Canada,Discount Stickers,Kaggle Tiers,5880.0
50942,21/07/2011,Canada,Discount Stickers,Kaggle Tiers,5570.0
51032,22/07/2011,Canada,Discount Stickers,Kaggle Tiers,6410.0
51122,23/07/2011,Canada,Discount Stickers,Kaggle Tiers,6550.0
51212,24/07/2011,Canada,Discount Stickers,Kaggle Tiers,7520.0
51302,25/07/2011,Canada,Discount Stickers,Kaggle Tiers,6400.0
51392,26/07/2011,Canada,Discount Stickers,Kaggle Tiers,6160.0
51482,27/07/2011,Canada,Discount Stickers,Kaggle Tiers,5550.0
51572,28/07/2011,Canada,Discount Stickers,Kaggle Tiers,5880.0
51662,29/07/2011,Canada,Discount Stickers,Kaggle Tiers,6130.0
51752,30/07/2011,Canada,Discount Stickers,Kaggle Tiers,6990.0
51842,31/07/2011,Canada,Discount Stickers,Kaggle Tiers,7380.0
51932,01/08/2011,Canada,Discount Stickers,Kaggle Tiers,6480.0
52022,02/08/2011,Canada,Discount Stickers,Kaggle Tiers,6470.0
52112,03/08/2011,Canada,Discount Stickers,Kaggle Tiers,5520.0
52202,04/08/2011,Canada,Discount Stickers,Kaggle Tiers,6330.0
52292,05/08/2011,Canada,Discount Stickers,Kaggle Tiers,6830.0
52382,06/08/2011,Canada,Discount Stickers,Kaggle Tiers,6460.0
52472,07/08/2011,Canada,Discount Stickers,Kaggle Tiers,7470.0
52562,08/08/2011,Canada,Discount Stickers,Kaggle Tiers,6040.0
52652,09/08/2011,Canada,Discount Stickers,Kaggle Tiers,6370.0
52742,10/08/2011,Canada,Discount Stickers,Kaggle Tiers,6760.0
52832,11/08/2011,Canada,Discount Stickers,Kaggle Tiers,6060.0
52922,12/08/2011,Canada,Discount Stickers,Kaggle Tiers,6980.0
53012,13/08/2011,Canada,Discount Stickers,Kaggle Tiers,7190.0
53102,14/08/2011,Canada,Discount Stickers,Kaggle Tiers,8030.0
53192,15/08/2011,Canada,Discount Stickers,Kaggle Tiers,5890.0
53282,16/08/2011,Canada,Discount Stickers,Kaggle Tiers,6240.0
53372,17/08/2011,Canada,Discount Stickers,Kaggle Tiers,6620.0
53462,18/08/2011,Canada,Discount Stickers,Kaggle Tiers,6430.0
53552,19/08/2011,Canada,Discount Stickers,Kaggle Tiers,6620.0
53642,20/08/2011,Canada,Discount Stickers,Kaggle Tiers,6620.0
53732,21/08/2011,Canada,Discount Stickers,Kaggle Tiers,7450.0
53822,22/08/2011,Canada,Discount Stickers,Kaggle Tiers,6400.0
53912,23/08/2011,Canada,Discount Stickers,Kaggle Tiers,5960.0
54002,24/08/2011,Canada,Discount Stickers,Kaggle Tiers,6010.0
54092,25/08/2011,Canada,Discount Stickers,Kaggle Tiers,5900.0
54182,26/08/2011,Canada,Discount Stickers,Kaggle Tiers,7180.0
54272,27/08/2011,Canada,Discount Stickers,Kaggle Tiers,6950.0
54362,28/08/2011,Canada,Discount Stickers,Kaggle Tiers,7440.0
54452,29/08/2011,Canada,Discount Stickers,Kaggle Tiers,6670.0
54542,30/08/2011,Canada,Discount Stickers,Kaggle Tiers,6350.0
54632,31/08/2011,Canada,Discount Stickers,Kaggle Tiers,6050.0
54722,01/09/2011,Canada,Discount Stickers,Kaggle Tiers,6730.0
54812,02/09/2011,Canada,Discount Stickers,Kaggle Tiers,6800.0
54902,03/09/2011,Canada,Discount Stickers,Kaggle Tiers,6850.0
54992,04/09/2011,Canada,Discount Stickers,Kaggle Tiers,7260.0
55082,05/09/2011,Canada,Discount Stickers,Kaggle Tiers,6070.0
55172,06/09/2011,Canada,Discount Stickers,Kaggle Tiers,6660.0
55262,07/09/2011,Canada,Discount Stickers,Kaggle Tiers,6050.0
55352,08/09/2011,Canada,Discount Stickers,Kaggle Tiers,6790.0
55442,09/09/2011,Canada,Discount Stickers,Kaggle Tiers,7650.0
55532,10/09/2011,Canada,Discount Stickers,Kaggle Tiers,8000.0
55622,11/09/2011,Canada,Discount Stickers,Kaggle Tiers,8400.0
55712,12/09/2011,Canada,Discount Stickers,Kaggle Tiers,6680.0
55802,13/09/2011,Canada,Discount Stickers,Kaggle Tiers,6190.0
55892,14/09/2011,Canada,Discount Stickers,Kaggle Tiers,6170.0
55982,15/09/2011,Canada,Discount Stickers,Kaggle Tiers,5720.0
56072,16/09/2011,Canada,Discount Stickers,Kaggle Tiers,6140.0
56162,17/09/2011,Canada,Discount Stickers,Kaggle Tiers,6800.0
56252,18/09/2011,Canada,Discount Stickers,Kaggle Tiers,8420.0
56342,19/09/2011,Canada,Discount Stickers,Kaggle Tiers,6450.0
56432,20/09/2011,Canada,Discount Stickers,Kaggle Tiers,6140.0
56522,21/09/2011,Canada,Discount Stickers,Kaggle Tiers,5720.0
56612,22/09/2011,Canada,Discount Stickers,Kaggle Tiers,5990.0
56702,23/09/2011,Canada,Discount Stickers,Kaggle Tiers,6690.0
56792,24/09/2011,Canada,Discount Stickers,Kaggle Tiers,7040.0
56882,25/09/2011,Canada,Discount Stickers,Kaggle Tiers,7910.0
56972,26/09/2011,Canada,Discount Stickers,Kaggle Tiers,6150.0
57062,27/09/2011,Canada,Discount Stickers,Kaggle Tiers,6270.0
57152,28/09/2011,Canada,Discount Stickers,Kaggle Tiers,6040.0
57242,29/09/2011,Canada,Discount Stickers,Kaggle Tiers,6450.0
57332,30/09/2011,Canada,Discount Stickers,Kaggle Tiers,6270.0
57422,01/10/2011,Canada,Discount Stickers,Kaggle Tiers,6410.0
57512,02/10/2011,Canada,Discount Stickers,Kaggle Tiers,7600.0
57602,03/10/2011,Canada,Discount Stickers,Kaggle Tiers,6260.0
57692,04/10/2011,Canada,Discount Stickers,Kaggle Tiers,6030.0
57782,05/10/2011,Canada,Discount Stickers,Kaggle Tiers,6600.0
57872,06/10/2011,Canada,Discount Stickers,Kaggle Tiers,6720.0
57962,07/10/2011,Canada,Discount Stickers,Kaggle Tiers,6460.0
58052,08/10/2011,Canada,Discount Stickers,Kaggle Tiers,7180.0
58142,09/10/2011,Canada,Discount Stickers,Kaggle Tiers,8080.0
58232,10/10/2011,Canada,Discount Stickers,Kaggle Tiers,6520.0
58322,11/10/2011,Canada,Discount Stickers,Kaggle Tiers,5990.0
58412,12/10/2011,Canada,Discount Stickers,Kaggle Tiers,6220.0
58502,13/10/2011,Canada,Discount Stickers,Kaggle Tiers,6250.0
58592,14/10/2011,Canada,Discount Stickers,Kaggle Tiers,6620.0
58682,15/10/2011,Canada,Discount Stickers,Kaggle Tiers,6980.0
58772,16/10/2011,Canada,Discount Stickers,Kaggle Tiers,8240.0
58862,17/10/2011,Canada,Discount Stickers,Kaggle Tiers,6370.0
58952,18/10/2011,Canada,Discount Stickers,Kaggle Tiers,6400.0
59042,19/10/2011,Canada,Discount Stickers,Kaggle Tiers,6750.0
59132,20/10/2011,Canada,Discount Stickers,Kaggle Tiers,6060.0
59222,21/10/2011,Canada,Discount Stickers,Kaggle Tiers,6690.0
59312,22/10/2011,Canada,Discount Stickers,Kaggle Tiers,6520.0
59402,23/10/2011,Canada,Discount Stickers,Kaggle Tiers,7840.0
59492,24/10/2011,Canada,Discount Stickers,Kaggle Tiers,6020.0
59582,25/10/2011,Canada,Discount Stickers,Kaggle Tiers,6300.0
59672,26/10/2011,Canada,Discount Stickers,Kaggle Tiers,6310.0
59762,27/10/2011,Canada,Discount Stickers,Kaggle Tiers,6740.0
59852,28/10/2011,Canada,Discount Stickers,Kaggle Tiers,6460.0
59942,29/10/2011,Canada,Discount Stickers,Kaggle Tiers,6910.0
60032,30/10/2011,Canada,Discount Stickers,Kaggle Tiers,7490.0
60122,31/10/2011,Canada,Discount Stickers,Kaggle Tiers,6480.0
60212,01/11/2011,Canada,Discount Stickers,Kaggle Tiers,6380.0
60302,02/11/2011,Canada,Discount Stickers,Kaggle Tiers,6040.0
60392,03/11/2011,Canada,Discount Stickers,Kaggle Tiers,6600.0
60482,04/11/2011,Canada,Discount Stickers,Kaggle Tiers,6730.0
60572,05/11/2011,Canada,Discount Stickers,Kaggle Tiers,6790.0
60662,06/11/2011,Canada,Discount Stickers,Kaggle Tiers,7730.0
60752,07/11/2011,Canada,Discount Stickers,Kaggle Tiers,6120.0
60842,08/11/2011,Canada,Discount Stickers,Kaggle Tiers,6310.0
60932,09/11/2011,Canada,Discount Stickers,Kaggle Tiers,6470.0
61022,10/11/2011,Canada,Discount Stickers,Kaggle Tiers,6190.0
61112,11/11/2011,Canada,Discount Stickers,Kaggle Tiers,6120.0
61202,12/11/2011,Canada,Discount Stickers,Kaggle Tiers,7690.0
61292,13/11/2011,Canada,Discount Stickers,Kaggle Tiers,8240.0
61382,14/11/2011,Canada,Discount Stickers,Kaggle Tiers,5650.0
61472,15/11/2011,Canada,Discount Stickers,Kaggle Tiers,7190.0
61562,16/11/2011,Canada,Discount Stickers,Kaggle Tiers,5960.0
61652,17/11/2011,Canada,Discount Stickers,Kaggle Tiers,6520.0
61742,18/11/2011,Canada,Discount Stickers,Kaggle Tiers,6820.0
61832,19/11/2011,Canada,Discount Stickers,Kaggle Tiers,7040.0
61922,20/11/2011,Canada,Discount Stickers,Kaggle Tiers,7240.0
62012,21/11/2011,Canada,Discount Stickers,Kaggle Tiers,6600.0
62102,22/11/2011,Canada,Discount Stickers,Kaggle Tiers,6490.0
62192,23/11/2011,Canada,Discount Stickers,Kaggle Tiers,6320.0
62282,24/11/2011,Canada,Discount Stickers,Kaggle Tiers,6730.0
62372,25/11/2011,Canada,Discount Stickers,Kaggle Tiers,6360.0
62462,26/11/2011,Canada,Discount Stickers,Kaggle Tiers,6670.0
62552,27/11/2011,Canada,Discount Stickers,Kaggle Tiers,7520.0
62642,28/11/2011,Canada,Discount Stickers,Kaggle Tiers,6930.0
62732,29/11/2011,Canada,Discount Stickers,Kaggle Tiers,5960.0
62822,30/11/2011,Canada,Discount Stickers,Kaggle Tiers,6400.0
62912,01/12/2011,Canada,Discount Stickers,Kaggle Tiers,6420.0
63002,02/12/2011,Canada,Discount Stickers,Kaggle Tiers,6130.0
63092,03/12/2011,Canada,Discount Stickers,Kaggle Tiers,7530.0
63182,04/12/2011,Canada,Discount Stickers,Kaggle Tiers,8320.0
63272,05/12/2011,Canada,Discount Stickers,Kaggle Tiers,6680.0
63362,06/12/2011,Canada,Discount Stickers,Kaggle Tiers,6590.0
63452,07/12/2011,Canada,Discount Stickers,Kaggle Tiers,6580.0
63542,08/12/2011,Canada,Discount Stickers,Kaggle Tiers,6580.0
63632,09/12/2011,Canada,Discount Stickers,Kaggle Tiers,6970.0
63722,10/12/2011,Canada,Discount Stickers,Kaggle Tiers,6340.0
63812,11/12/2011,Canada,Discount Stickers,Kaggle Tiers,8020.0
63902,12/12/2011,Canada,Discount Stickers,Kaggle Tiers,6500.0
63992,13/12/2011,Canada,Discount Stickers,Kaggle Tiers,6090.0
64082,14/12/2011,Canada,Discount Stickers,Kaggle Tiers,6320.0
64172,15/12/2011,Canada,Discount Stickers,Kaggle Tiers,6220.0
64262,16/12/2011,Canada,Discount Stickers,Kaggle Tiers,6810.0
64352,17/12/2011,Canada,Discount Stickers,Kaggle Tiers,6860.0
64442,18/12/2011,Canada,Discount Stickers,Kaggle Tiers,8370.0
64532,19/12/2011,Canada,Discount Stickers,Kaggle Tiers,6580.0
64622,20/12/2011,Canada,Discount Stickers,Kaggle Tiers,6230.0
64712,21/12/2011,Canada,Discount Stickers,Kaggle Tiers,6230.0
64802,22/12/2011,Canada,Discount Stickers,Kaggle Tiers,6040.0
64892,23/12/2011,Canada,Discount Stickers,Kaggle Tiers,6580.0
64982,24/12/2011,Canada,Discount Stickers,Kaggle Tiers,7340.0
65072,25/12/2011,Canada,Discount Stickers,Kaggle Tiers,8900.0
65162,26/12/2011,Canada,Discount Stickers,Kaggle Tiers,7190.0
65252,27/12/2011,Canada,Discount Stickers,Kaggle Tiers,7640.0
65342,28/12/2011,Canada,Discount Stickers,Kaggle Tiers,7120.0
65432,29/12/2011,Canada,Discount Stickers,Kaggle Tiers,8280.0
65522,30/12/2011,Canada,Discount Stickers,Kaggle Tiers,9570.0
65612,31/12/2011,Canada,Discount Stickers,Kaggle Tiers,9530.0
65702,01/01/2012,Canada,Discount Stickers,Kaggle Tiers,9830.0
65792,02/01/2012,Canada,Discount Stickers,Kaggle Tiers,7140.0
65882,03/01/2012,Canada,Discount Stickers,Kaggle Tiers,6960.0
65972,04/01/2012,Canada,Discount Stickers,Kaggle Tiers,7360.0
66062,05/01/2012,Canada,Discount Stickers,Kaggle Tiers,7400.0
66152,06/01/2012,Canada,Discount Stickers,Kaggle Tiers,7370.0
66242,07/01/2012,Canada,Discount Stickers,Kaggle Tiers,8310.0
66332,08/01/2012,Canada,Discount Stickers,Kaggle Tiers,9050.0
66422,09/01/2012,Canada,Discount Stickers,Kaggle Tiers,6790.0
66512,10/01/2012,Canada,Discount Stickers,Kaggle Tiers,6280.0
66602,11/01/2012,Canada,Discount Stickers,Kaggle Tiers,6320.0
66692,12/01/2012,Canada,Discount Stickers,Kaggle Tiers,6500.0
66782,13/01/2012,Canada,Discount Stickers,Kaggle Tiers,6050.0
66872,14/01/2012,Canada,Discount Stickers,Kaggle Tiers,7340.0
66962,15/01/2012,Canada,Discount Stickers,Kaggle Tiers,7590.0
67052,16/01/2012,Canada,Discount Stickers,Kaggle Tiers,6490.0
67142,17/01/2012,Canada,Discount Stickers,Kaggle Tiers,6750.0
67232,18/01/2012,Canada,Discount Stickers,Kaggle Tiers,6060.0
67322,19/01/2012,Canada,Discount Stickers,Kaggle Tiers,6630.0
67412,20/01/2012,Canada,Discount Stickers,Kaggle Tiers,6880.0
67502,21/01/2012,Canada,Discount Stickers,Kaggle Tiers,7170.0
67592,22/01/2012,Canada,Discount Stickers,Kaggle Tiers,7540.0
67682,23/01/2012,Canada,Discount Stickers,Kaggle Tiers,6500.0
67772,24/01/2012,Canada,Discount Stickers,Kaggle Tiers,6360.0
